GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P03372	ESR1	enables	GO:0038052	RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding	ECO:0000314	IDA	PMID:15831516		9606	BHF-UCL		F
UniProtKB	P03372	ESR1	enables	GO:0038052	RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding	ECO:0000316	IGI	PMID:18722177	UniProtKB:Q8IX12	9606	MGI		F
UniProtKB	P04150	NR3C1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:16728402		9606	NTNU_SB		F
UniProtKB	P04150	NR3C1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:23823477		9606	UniProt	has_direct_input(UniProtKB:Q8TAP4)	F
UniProtKB	P04198	MYCN	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:17327229		9606	NTNU_SB	has_regulation_target(NCBI_Gene:5747)	F
UniProtKB	P04637	TP53	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000314	IDA	PMID:17310983		9606	CAFA		F
UniProtKB	P04637	TP53	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000314	IDA	PMID:24652652		9606	UniProt		F
UniProtKB	P04637	TP53	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:17146433		9606	BHF-UCL	has_regulation_target(UniProtKB:P04637)	F
UniProtKB	P05412	JUN	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000305	IC	PMID:21113145	GO:0044212|GO:1990441	9606	ParkinsonsUK-UCL		F
UniProtKB	P05412	JUN	enables	GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000315	IMP	PMID:19962668		9606	BHF-UCL	regulates_transcription_of(ENSEMBL:ENSG00000270069)	F
UniProtKB	P05412	JUN	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17325|ensembl:ENSRNOP00000011732	9606	Ensembl		F
UniProtKB	P05412	JUN	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000305	IC	PMID:19861239	GO:0000980	9606	BHF-UCL		F
UniProtKB	P05412	JUN	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000314	IDA	PMID:2833704		9606	UniProt		F
UniProtKB	P05549	TFAP2A	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000314	IDA	PMID:7555706		9606	UniProt		F
UniProtKB	P05549	TFAP2A	enables	GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:21084835		9606	UniProt		F
UniProtKB	P05549	TFAP2A	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:11278550		9606	UniProt	has_regulation_target(UniProtKB:P21860)	F
UniProtKB	P05549	TFAP2A	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:20808827		9606	UniProt		F
UniProtKB	P05549	TFAP2A	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:11278550		9606	UniProt	has_regulation_target(UniProtKB:P04179)	F
UniProtKB	P05549	TFAP2A	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:20066163		9606	UniProt	has_regulation_target(UniProtKB:P01106)	F
UniProtKB	P05549	TFAP2A	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:9520389		9606	UniProt	has_regulation_target(UniProtKB:P49715)	F
UniProtKB	P06401	PGR	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:17785366		9606	NTNU_SB		F
UniProtKB	P06401	PGR	enables	GO:0004879	nuclear receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00175|ensembl:ENSMUSP00000140124	9606	Ensembl		F
UniProtKB	P06733	ENO1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:2005901		9606	CAFA		F
UniProtKB	P06733	ENO1	enables	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:2005901		9606	NTNU_SB	has_regulation_target(NCBI_Gene:4609)	F
UniProtKB	P08047	SP1	enables	GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:21659522		9606	BHF-UCL	regulates_transcription_of(ENSEMBL:ENSG00000116761),occurs_in(CL:0002539),regulates(GO:0070814),part_of(GO:0051145)	F
UniProtKB	P08047	SP1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:16691198		9606	CAFA		F
UniProtKB	P08151	GLI1	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P47806|ensembl:ENSMUSP00000026474	9606	Ensembl		F
UniProtKB	P08651	NFIC	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:1524678		9606	NTNU_SB		F
UniProtKB	P09016	HOXD4	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:1756725		9606	NTNU_SB	has_regulation_target(NCBI_Gene:3235)	F
UniProtKB	P09016	HOXD4	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000315	IMP	PMID:1756725		9606	NTNU_SB	has_regulation_target(NCBI_Gene:3235)	F
UniProtKB	P09017	HOXC4	enables	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000314	IDA	PMID:15252056		9606	NTNU_SB	has_regulation_target(NCBI_Gene:3492)	F
UniProtKB	P09067	HOXB5	enables	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09079|ensembl:ENSMUSP00000035423	9606	Ensembl		F
UniProtKB	P09086	POU2F2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00196|ensembl:ENSMUSP00000104056	9606	Ensembl		F
UniProtKB	P09629	HOXB7	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:8756643		9606	NTNU_SB	has_regulation_target(NCBI_Gene:2247)	F
UniProtKB	P09874	PARP1	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:11112786		9606	NTNU_SB	has_regulation_target(NCBI_Gene:2919)	F
UniProtKB	P0C6A0	ZGLP1	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000801139	9606	GO_Central		F
UniProtKB	P0CF97	FAM200B	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000192346	9606	GO_Central		F
UniProtKB	P0CG00	ZSCAN5DP	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000003381	9606	GO_Central		F
UniProtKB	P0CG40	SP9	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001145452	9606	GO_Central		F
UniProtKB	P10070	GLI2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0VGT2|ensembl:ENSMUSP00000054837	9606	Ensembl		F
UniProtKB	P10071	GLI3	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000978,GO:0045944	9606	NTNU_SB		F
UniProtKB	P10242	MYB	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000067606	9606	GO_Central		F
UniProtKB	P10242	MYB	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000978,GO:0045944	9606	NTNU_SB		F
UniProtKB	P10243	MYBL1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:7987850		9606	NTNU_SB		F
UniProtKB	P10244	MYBL2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:10770937		9606	NTNU_SB		F
UniProtKB	P10275	AR	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:16728402		9606	NTNU_SB		F
UniProtKB	P10275	AR	enables	GO:0004879	nuclear receptor activity	ECO:0000314	IDA	PMID:17277772		9606	BHF-UCL		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001103	9606	InterPro		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19091|ensembl:ENSMUSP00000052648	9606	Ensembl		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000303	NAS	PMID:10075738		9606	UniProt		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000314	IDA	PMID:12799378		9606	BHF-UCL		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000304	TAS	PMID:15572661		9606	UniProt		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000315	IMP	PMID:19345326		9606	UniProt		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000314	IDA	PMID:19886863		9606	UniProt		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000314	IDA	PMID:20048160		9606	UniProt		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000314	IDA	PMID:25091737		9606	UniProt		F
UniProtKB	P10275	AR	enables	GO:0004882	androgen receptor activity	ECO:0000304	TAS	PMID:3353726		9606	PINC		F
UniProtKB	P10275-3	AR	NOT|enables	GO:0004882	androgen receptor activity	ECO:0000314	IDA	PMID:19244107		9606	UniProt		F
UniProtKB	P10276	RARA	enables	GO:0003708	retinoic acid receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003078	9606	InterPro		F
UniProtKB	P10276	RARA	enables	GO:0003708	retinoic acid receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0G2JW78|ensembl:ENSRNOP00000069776	9606	Ensembl		F
UniProtKB	P10276	RARA	enables	GO:0003708	retinoic acid receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11416|ensembl:ENSMUSP00000069744	9606	Ensembl		F
UniProtKB	P10276	RARA	enables	GO:0003708	retinoic acid receptor activity	ECO:0000314	IDA	PMID:2825025		9606	BHF-UCL		F
UniProtKB	P10276	RARA	enables	GO:0004879	nuclear receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11416|ensembl:ENSMUSP00000069744	9606	Ensembl		F
UniProtKB	P10588	NR2F6	enables	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43136|ensembl:ENSMUSP00000002466	9606	Ensembl		F
UniProtKB	P10588	NR2F6	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003068	9606	InterPro		F
UniProtKB	P10588	NR2F6	enables	GO:0004879	nuclear receptor activity	ECO:0000304	TAS	PMID:2905047		9606	PINC		F
UniProtKB	P10588	NR2F6	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000304	TAS	PMID:2905047		9606	PINC		F
UniProtKB	P10589	NR2F1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:10644740		9606	NTNU_SB	has_regulation_target(NCBI_Gene:3973)	F
UniProtKB	P10589	NR2F1	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003068	9606	InterPro		F
UniProtKB	P10589	NR2F1	enables	GO:0004879	nuclear receptor activity	ECO:0000304	TAS	PMID:8530078		9606	PINC		F
UniProtKB	P10826	RARB	enables	GO:0003708	retinoic acid receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003078	9606	InterPro		F
UniProtKB	P10826	RARB	enables	GO:0003708	retinoic acid receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZFD9|ensembl:ENSRNOP00000036692	9606	Ensembl		F
UniProtKB	P10826	RARB	enables	GO:0003708	retinoic acid receptor activity	ECO:0000304	TAS	PMID:2833708		9606	PINC		F
UniProtKB	P10827	THRA	enables	GO:0004879	nuclear receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63058|ensembl:ENSMUSP00000068281	9606	Ensembl		F
UniProtKB	P10827	THRA	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001728	9606	InterPro		F
UniProtKB	P10827	THRA	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000314	IDA	PMID:15466465		9606	UniProt		F
UniProtKB	P10827	THRA	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000314	IDA	PMID:18052923		9606	BHF-UCL		F
UniProtKB	P10827	THRA	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000314	IDA	PMID:8710870		9606	UniProt		F
UniProtKB	P10828	THRB	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001728	9606	InterPro		F
UniProtKB	P10828	THRB	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37242|ensembl:ENSMUSP00000022304	9606	Ensembl		F
UniProtKB	P10828	THRB	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000314	IDA	PMID:15466465		9606	UniProt		F
UniProtKB	P10828	THRB	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000304	TAS	PMID:1618799		9606	PINC		F
UniProtKB	P10914	IRF1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000315	IMP	PMID:15509808		9606	NTNU_SB		F
UniProtKB	P11161	EGR2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:12687019		9606	NTNU_SB		F
UniProtKB	P11308	ERG	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000218930	9606	GO_Central		F
UniProtKB	P11308	ERG	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000978,GO:0045944	9606	NTNU_SB		F
UniProtKB	P11473	VDR	enables	GO:0004879	nuclear receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48281|ensembl:ENSMUSP00000023119	9606	Ensembl		F
UniProtKB	P11473	VDR	enables	GO:0008434	calcitriol receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000324	9606	InterPro		F
UniProtKB	P11473	VDR	enables	GO:0008434	calcitriol receptor activity	ECO:0000314	IDA	PMID:12016314		9606	UniProt		F
UniProtKB	P11473	VDR	enables	GO:0008434	calcitriol receptor activity	ECO:0000314	IDA	PMID:16549446		9606	BHF-UCL		F
UniProtKB	P11473	VDR	enables	GO:0008434	calcitriol receptor activity	ECO:0000314	IDA	PMID:17082781		9606	UniProt		F
UniProtKB	P11473	VDR	enables	GO:0008434	calcitriol receptor activity	ECO:0000315	IMP	PMID:28698609		9606	UniProt		F
UniProtKB	P11474	ESRRA	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08580|ensembl:ENSMUSP00000025906	9606	Ensembl		F
UniProtKB	P11474	ESRRA	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08580|ensembl:ENSMUSP00000025906	9606	Ensembl		F
UniProtKB	P11474	ESRRA	enables	GO:0004879	nuclear receptor activity	ECO:0000304	TAS	PMID:9286700		9606	PINC		F
UniProtKB	P11831	SRF	contributes_to	GO:0000983	transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000315	IMP	PMID:18296735		9606	UniProt	has_regulation_target(UniProtKB:P63267)	F
UniProtKB	P11831	SRF	enables	GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033897	9606	InterPro		F
UniProtKB	P11831	SRF	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	P11831	SRF	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:20808827		9606	UniProt		F
UniProtKB	P11831	SRF	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JM73	9606	BHF-UCL		F
UniProtKB	P11831	SRF	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	P11831	SRF	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	P12757	SKIL	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:10531062		9606	NTNU_SB		F
UniProtKB	P12980	LYL1	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001015390	9606	GO_Central		F
UniProtKB	P13056	NR2C1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q505F1|ensembl:ENSMUSP00000100927	9606	Ensembl		F
UniProtKB	P13349	MYF5	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000164853	9606	GO_Central		F
UniProtKB	P13349	MYF5	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24699|ensembl:ENSMUSP00000000445	9606	Ensembl		F
UniProtKB	P13349	MYF5	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000304	TAS	PMID:2311584		9606	PINC		F
UniProtKB	P13378	HOXD8	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:1756725		9606	NTNU_SB		F
UniProtKB	P13631	RARG	enables	GO:0003708	retinoic acid receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003078	9606	InterPro		F
UniProtKB	P13631	RARG	enables	GO:0003708	retinoic acid receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZWV0|ensembl:ENSRNOP00000016801	9606	Ensembl		F
UniProtKB	P14316	IRF2	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000315	IMP	PMID:9540062		9606	NTNU_SB		F
UniProtKB	P14651	HOXB3	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000978,GO:0045944	9606	NTNU_SB		F
UniProtKB	P14652	HOXB2	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0043565,GO:0045944	9606	NTNU_SB		F
UniProtKB	P14653	HOXB1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:9556594		9606	NTNU_SB	has_regulation_target(NCBI_Gene:18424)	F
UniProtKB	P14653	HOXB1	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:9556594		9606	NTNU_SB	has_regulation_target(NCBI_Gene:18424)	F
UniProtKB	P14859	POU2F1	enables	GO:0000983	transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000315	IMP	PMID:11380252		9606	CAFA		F
UniProtKB	P14921	ETS1	enables	GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:21711453		9606	BHF-UCL	has_direct_input(ENSEMBL:ENSG00000207725)	F
UniProtKB	P14921	ETS1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000978,GO:0045944	9606	NTNU_SB		F
UniProtKB	P15036	ETS2	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:12637547		9606	NTNU_SB		F
UniProtKB	P15172	MYOD1	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10085|ensembl:ENSMUSP00000072330	9606	Ensembl		F
UniProtKB	P15172	MYOD1	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:11076940		9606	NTNU_SB		F
UniProtKB	P15172	MYOD1	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000304	TAS	PMID:1846704		9606	PINC		F
UniProtKB	P15173	MYOG	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12979|ensembl:ENSMUSP00000027730	9606	Ensembl		F
UniProtKB	P15173	MYOG	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12979|ensembl:ENSMUSP00000027730	9606	Ensembl		F
UniProtKB	P15173	MYOG	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:11076940		9606	NTNU_SB		F
UniProtKB	P15173	MYOG	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000304	TAS	PMID:19783823		9606	BHF-UCL		F
UniProtKB	P15173	MYOG	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000164853	9606	GO_Central		F
UniProtKB	P15336	ATF2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16951|ensembl:ENSMUSP00000058521	9606	Ensembl		F
UniProtKB	P15336	ATF2	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000305	IC	GO_REF:0000036	GO:0000977,GO:0045944	9606	NTNU_SB		F
UniProtKB	P15336	ATF2	enables	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000305	IC	PMID:19861239	GO:0000980	9606	BHF-UCL		F
UniProtKB	P15407	FOSL1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10158|ensembl:ENSRNOP00000027891	9606	Ensembl		F
UniProtKB	P15408	FOSL2	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:13679379		9606	NTNU_SB		F
UniProtKB	P15822	HIVEP1	enables	GO:0001206	transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000352538	9606	GO_Central		F
UniProtKB	P15822	HIVEP1	enables	GO:0001206	transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F8VPM9|ensembl:ENSMUSP00000056147	9606	Ensembl		F
UniProtKB	P15863	PAX1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09084|ensembl:ENSMUSP00000105594	9606	Ensembl		F
UniProtKB	P15884	TCF4	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000250	ISS	PMID:8978694	UniProtKB:Q60722	9606	BHF-UCL		F
UniProtKB	P15923	TCF3	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:14576336		9606	NTNU_SB		F
UniProtKB	P15976	GATA1	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17679|ensembl:ENSMUSP00000033502	9606	Ensembl		F
UniProtKB	P15976	GATA1	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17679|ensembl:ENSMUSP00000033502	9606	Ensembl		F
